"No.","Time","Source","Destination","Protocol","Length","Info"
"1794","16.974628","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1795","16.974628","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1796","16.974628","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1797","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1798","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1799","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1800","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1801","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1802","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1803","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1804","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1805","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1806","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1807","16.974765","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1808","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1809","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1810","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1811","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1812","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1813","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1814","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1815","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1816","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1817","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1818","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1819","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1820","16.974885","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1821","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1822","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1823","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1824","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1825","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1826","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1827","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1828","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1829","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1830","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1831","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1832","16.975019","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1833","16.975047","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1834","16.975166","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1835","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1836","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1837","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1838","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1839","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1840","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1841","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1842","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1843","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1844","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1845","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1846","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1847","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1848","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1849","16.975172","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1850","16.975286","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1851","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1852","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1853","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1854","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1855","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1856","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1857","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1858","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1859","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1860","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1861","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1862","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1863","16.975317","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1864","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1865","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1866","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1867","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1868","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1869","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1870","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1871","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1872","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1873","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1874","16.975424","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1875","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1876","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1877","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1878","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1879","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1880","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1881","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1882","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1883","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1884","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1885","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1886","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1887","16.975553","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1888","16.975691","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1889","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1890","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1891","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1892","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1893","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1894","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1895","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1896","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1897","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1898","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1899","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1900","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1901","16.975694","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1902","16.975818","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1903","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1904","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1905","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1906","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1907","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1908","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1909","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1910","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1911","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1912","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1913","16.975818","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1914","16.975932","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1915","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1916","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1917","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1918","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1919","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1920","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1921","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1922","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1923","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1924","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1925","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1926","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1927","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1928","16.975953","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1929","16.976046","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1930","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1931","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1932","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1933","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1934","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1935","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1936","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1937","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1938","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1939","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1940","16.976084","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1941","16.976407","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1942","16.976539","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1943","16.976651","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1944","16.976976","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1945","16.977090","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1946","16.977201","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1947","16.977517","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1948","16.977634","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1949","16.977746","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1950","16.978026","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1951","16.978206","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1952","16.978322","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1953","16.978802","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1954","16.978802","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1955","16.978802","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1956","16.978802","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1957","16.978802","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1958","16.978802","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1959","16.978802","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1960","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1961","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1962","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1963","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1964","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1965","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1966","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1967","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1968","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1969","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1970","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1971","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1972","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1973","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1974","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1975","16.978978","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1976","16.979055","192.168.1.114","151.99.51.238","UDP","82","63635  >  443 Len=40"
"1977","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1978","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1979","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1980","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1981","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1982","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1983","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1984","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1985","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1986","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1987","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1988","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1989","16.979108","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
"1990","16.979187","192.168.1.114","151.99.51.238","UDP","77","63635  >  443 Len=35"
"1991","16.979284","151.99.51.238","192.168.1.114","UDP","1292","443  >  63635 Len=1250"
